YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,NS12,2821,9868
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,NS12,1381,5807
2025-01,WEEKDAY,0,TRAIN,NS13,1540,8627
2025-01,WEEKDAY,5,TRAIN,NS13,24855,3970
2025-01,WEEKDAY,6,TRAIN,NS13,85421,22863
2025-01,WEEKDAY,7,TRAIN,NS13,153054,51837
2025-01,WEEKDAY,8,TRAIN,NS13,130410,45305
2025-01,WEEKDAY,9,TRAIN,NS13,68539,31691
2025-01,WEEKDAY,10,TRAIN,NS13,45221,28534
2025-01,WEEKDAY,11,TRAIN,NS13,39649,31070
2025-01,WEEKDAY,12,TRAIN,NS13,41087,38398
2025-01,WEEKDAY,13,TRAIN,NS13,42640,44300
2025-01,WEEKDAY,14,TRAIN,NS13,40061,45745
2025-01,WEEKDAY,15,TRAIN,NS13,39607,51484
2025-01,WEEKDAY,16,TRAIN,NS13,41592,66530
2025-01,WEEKDAY,17,TRAIN,NS13,59699,101732
2025-01,WEEKDAY,18,TRAIN,NS13,66682,172754
2025-01,WEEKDAY,19,TRAIN,NS13,43980,131598
2025-01,WEEKDAY,20,TRAIN,NS13,36021,77247
2025-01,WEEKDAY,21,TRAIN,NS13,38422,62700
2025-01,WEEKDAY,22,TRAIN,NS13,22546,59523
2025-01,WEEKDAY,23,TRAIN,NS13,8137,32292
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,NS13,881,5261
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,NS13,6083,889
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,NS13,16016,4523
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,NS13,20932,9912
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,NS13,25074,14043
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,NS13,29263,16038
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,NS13,27134,18374
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,NS13,27380,21894
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,NS13,29164,25280
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,NS13,29083,27562
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,NS13,28890,27379
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,NS13,27937,28282
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,NS13,26848,32252
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,NS13,27170,36349
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,NS13,25839,38294
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,NS13,21903,34513
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,NS13,20070,31635
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,NS13,19827,29223
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,NS13,12774,30176
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,NS13,4615,18491
2025-01,WEEKDAY,0,TRAIN,NS14,1183,5726
2025-01,WEEKDAY,5,TRAIN,NS14,14956,2634
2025-01,WEEKDAY,6,TRAIN,NS14,62735,19611
2025-01,WEEKDAY,7,TRAIN,NS14,116202,36885
2025-01,WEEKDAY,8,TRAIN,NS14,109227,26145
2025-01,WEEKDAY,9,TRAIN,NS14,57749,17962
2025-01,WEEKDAY,10,TRAIN,NS14,35540,14959
2025-01,WEEKDAY,11,TRAIN,NS14,28266,16152
2025-01,WEEKDAY,12,TRAIN,NS14,28226,20015
2025-01,WEEKDAY,13,TRAIN,NS14,26283,23214
2025-01,WEEKDAY,14,TRAIN,NS14,23991,25212
2025-01,WEEKDAY,15,TRAIN,NS14,24174,26554
2025-01,WEEKDAY,16,TRAIN,NS14,26240,33145
2025-01,WEEKDAY,17,TRAIN,NS14,40309,55742
2025-01,WEEKDAY,18,TRAIN,NS14,45753,97642
2025-01,WEEKDAY,19,TRAIN,NS14,27476,74498
2025-01,WEEKDAY,20,TRAIN,NS14,17559,47118
2025-01,WEEKDAY,21,TRAIN,NS14,18870,42988
2025-01,WEEKDAY,22,TRAIN,NS14,16296,41645
2025-01,WEEKDAY,23,TRAIN,NS14,7853,21605
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,NS14,751,3046
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,NS14,3743,645
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,NS14,10898,3525
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,NS14,15962,6557
